,sold_at,type,price_total,status,date
5143,2020-06-26 17:00:00,retail_recreational,4343688.80999973,sale,2020-06-26
5144,2020-06-26 17:00:00,wholesale,291564.79000000004,return,2020-06-26
5145,2020-06-26 17:00:00,wholesale,1158603.6899999997,sale,2020-06-26
5146,2020-06-27 17:00:00,retail_medical,-30.86,return,2020-06-27
5147,2020-06-27 17:00:00,retail_medical,42542.159999999996,sale,2020-06-27
5148,2020-06-27 17:00:00,retail_recreational,-6042.520000000004,return,2020-06-27
5149,2020-06-27 17:00:00,retail_recreational,3700446.83999975,sale,2020-06-27
5150,2020-06-27 17:00:00,wholesale,144641.83,return,2020-06-27
5151,2020-06-27 17:00:00,wholesale,862603.6499999998,sale,2020-06-27
5152,2020-06-28 17:00:00,retail_medical,50400.08000000003,sale,2020-06-28
5153,2020-06-28 17:00:00,retail_recreational,-14848.519999999997,return,2020-06-28
5154,2020-06-28 17:00:00,retail_recreational,3678559.819999823,sale,2020-06-28
5155,2020-06-28 17:00:00,wholesale,6553485.610000003,sale,2020-06-28
5156,2019-01-29 16:00:00,wholesale,102.0,return,2019-01-29
5157,2019-02-11 16:00:00,wholesale,420.0,return,2019-02-11
5158,2019-03-07 16:00:00,wholesale,50.0,return,2019-03-07
5159,2020-06-28 17:00:00,retail_medical,-92.03,return,2020-06-28
5160,2020-06-28 17:00:00,wholesale,1404912.9399999997,return,2020-06-28
5161,2020-06-29 17:00:00,retail_medical,-186.22,return,2020-06-29
5162,2020-06-29 17:00:00,retail_medical,55575.500000000044,sale,2020-06-29
5163,2020-06-29 17:00:00,retail_recreational,-6707.690000000007,return,2020-06-29
5164,2020-06-29 17:00:00,retail_recreational,4116618.8199996785,sale,2020-06-29
5165,2020-06-29 17:00:00,wholesale,1507345.1700000006,return,2020-06-29
5166,2020-06-29 17:00:00,wholesale,6702836.069999995,sale,2020-06-29
5167,2020-06-30 17:00:00,retail_medical,64386.159999999996,sale,2020-06-30
5168,2020-06-30 17:00:00,retail_recreational,-9312.010000000002,return,2020-06-30
5169,2020-06-30 17:00:00,retail_recreational,4361106.809999831,sale,2020-06-30
5170,2020-06-30 17:00:00,wholesale,985526.7099999997,return,2020-06-30
5171,2020-06-30 17:00:00,wholesale,9320276.199999996,sale,2020-06-30
5172,2020-06-30 17:00:00,retail_medical,-180.3,return,2020-06-30
5173,2020-07-01 17:00:00,retail_medical,-23.43,return,2020-07-01
5174,2020-07-01 17:00:00,retail_medical,73567.11,sale,2020-07-01
5175,2020-07-01 17:00:00,retail_recreational,-7472.740000000005,return,2020-07-01
5176,2020-07-01 17:00:00,retail_recreational,5313585.8999997405,sale,2020-07-01
5177,2020-07-01 17:00:00,wholesale,740097.2999999999,return,2020-07-01
5178,2020-07-01 17:00:00,wholesale,4964246.019999994,sale,2020-07-01
5179,2020-07-02 17:00:00,retail_medical,-294.95,return,2020-07-02
5180,2020-07-02 17:00:00,retail_medical,88043.59999999998,sale,2020-07-02
5181,2020-07-02 17:00:00,retail_recreational,-7975.21,return,2020-07-02
5182,2020-07-02 17:00:00,retail_recreational,6145568.829999873,sale,2020-07-02
5183,2020-07-02 17:00:00,wholesale,859087.21,return,2020-07-02
5184,2020-07-02 17:00:00,wholesale,3742742.3800000027,sale,2020-07-02
5185,2020-07-03 17:00:00,retail_medical,61024.70999999998,sale,2020-07-03
5186,2020-07-03 17:00:00,retail_recreational,-5435.890000000003,return,2020-07-03
5187,2020-07-03 17:00:00,retail_recreational,4118470.569999757,sale,2020-07-03
5188,2020-07-03 17:00:00,retail_medical,-91.29,return,2020-07-03
5189,2020-07-03 17:00:00,wholesale,228929.78000000003,sale,2020-07-03
5190,2020-07-04 17:00:00,retail_medical,43813.71000000003,sale,2020-07-04
5191,2020-07-04 17:00:00,retail_recreational,-4731.679999999999,return,2020-07-04
5192,2020-07-04 17:00:00,retail_recreational,3323958.189999882,sale,2020-07-04
5193,2020-07-04 17:00:00,wholesale,95599.39,return,2020-07-04
5194,2020-07-04 17:00:00,wholesale,656109.78,sale,2020-07-04
5195,2020-07-05 17:00:00,retail_medical,53084.69000000003,sale,2020-07-05
5196,2020-07-05 17:00:00,retail_recreational,-5787.119999999999,return,2020-07-05
5197,2020-07-05 17:00:00,retail_recreational,3789290.8299997407,sale,2020-07-05
5198,2020-07-05 17:00:00,wholesale,1104294.4599999997,return,2020-07-05
5199,2020-07-05 17:00:00,wholesale,5278674.649999999,sale,2020-07-05
5200,2018-03-12 17:00:00,wholesale,3085.0,return,2018-03-12
5201,2018-06-28 17:00:00,wholesale,20542.8,return,2018-06-28
5202,2020-07-03 17:00:00,wholesale,12127.0,return,2020-07-03
5203,2020-07-05 17:00:00,retail_medical,-174.19,return,2020-07-05
5204,2020-07-06 17:00:00,retail_medical,-181.6,return,2020-07-06
5205,2020-07-06 17:00:00,retail_medical,56342.03000000001,sale,2020-07-06
5206,2020-07-06 17:00:00,retail_recreational,-6607.169999999995,return,2020-07-06
5207,2020-07-06 17:00:00,retail_recreational,3855564.189999738,sale,2020-07-06
5208,2020-07-06 17:00:00,wholesale,1083031.2,return,2020-07-06
5209,2020-07-06 17:00:00,wholesale,5502923.0899999915,sale,2020-07-06
5210,2020-07-07 17:00:00,retail_medical,-26.790000000000006,return,2020-07-07
5211,2020-07-07 17:00:00,retail_medical,58471.349999999984,sale,2020-07-07
5212,2020-07-07 17:00:00,retail_recreational,-6675.690000000002,return,2020-07-07
5213,2020-07-07 17:00:00,retail_recreational,4157707.1299999957,sale,2020-07-07
5214,2020-07-07 17:00:00,wholesale,794067.59,return,2020-07-07
5215,2020-07-07 17:00:00,wholesale,5061639.920000001,sale,2020-07-07
5216,2018-03-31 17:00:00,wholesale,300.0,return,2018-03-31
5217,2019-06-22 17:00:00,wholesale,12777.42,return,2019-06-22
5218,2020-07-08 17:00:00,retail_medical,-211.51,return,2020-07-08
5219,2020-07-08 17:00:00,retail_medical,59601.22999999999,sale,2020-07-08
5220,2020-07-08 17:00:00,retail_recreational,-7087.54,return,2020-07-08
5221,2020-07-08 17:00:00,retail_recreational,4278279.469999915,sale,2020-07-08
5222,2020-07-08 17:00:00,wholesale,1614266.5999999999,return,2020-07-08
5223,2020-07-08 17:00:00,wholesale,6616470.829999998,sale,2020-07-08
5224,2020-07-09 17:00:00,retail_medical,-191.14999999999998,return,2020-07-09
5225,2020-07-09 17:00:00,retail_medical,89586.90999999995,sale,2020-07-09
5226,2020-07-09 17:00:00,retail_recreational,-9918.970000000003,return,2020-07-09
5227,2020-07-09 17:00:00,retail_recreational,5729321.749999931,sale,2020-07-09
5228,2020-07-09 17:00:00,wholesale,484840.04000000004,return,2020-07-09
5229,2020-07-09 17:00:00,wholesale,3643123.7099999995,sale,2020-07-09
5230,2020-07-10 17:00:00,retail_medical,58840.16999999998,sale,2020-07-10
5231,2020-07-10 17:00:00,retail_recreational,4244944.229999784,sale,2020-07-10
5232,2018-06-27 17:00:00,wholesale,360.6,return,2018-06-27
5233,2019-07-03 17:00:00,wholesale,1415.0,return,2019-07-03
5234,2020-07-10 17:00:00,retail_medical,-315.08,return,2020-07-10
5235,2020-07-10 17:00:00,retail_recreational,-12152.759999999998,return,2020-07-10
5236,2020-07-10 17:00:00,wholesale,252540.12,return,2020-07-10
5237,2020-07-10 17:00:00,wholesale,1214356.92,sale,2020-07-10
5238,2020-07-11 17:00:00,retail_medical,-234.6,return,2020-07-11
5239,2020-07-11 17:00:00,retail_medical,44824.58000000001,sale,2020-07-11
5240,2020-07-11 17:00:00,retail_recreational,-6018.520000000004,return,2020-07-11
5241,2020-07-11 17:00:00,retail_recreational,3676159.0999998017,sale,2020-07-11
5242,2020-07-11 17:00:00,wholesale,79917.16,return,2020-07-11
5243,2020-07-11 17:00:00,wholesale,741669.9100000004,sale,2020-07-11
5244,2020-07-12 17:00:00,retail_medical,-244.67000000000002,return,2020-07-12
5245,2020-07-12 17:00:00,retail_medical,52362.999999999985,sale,2020-07-12
5246,2020-07-12 17:00:00,retail_recreational,-7485.300000000005,return,2020-07-12
5247,2020-07-12 17:00:00,retail_recreational,3702605.599999974,sale,2020-07-12
5248,2020-07-12 17:00:00,wholesale,860087.7099999998,return,2020-07-12
5249,2020-07-12 17:00:00,wholesale,4401974.999999998,sale,2020-07-12
5250,2020-07-13 17:00:00,retail_medical,56225.59999999998,sale,2020-07-13
5251,2020-07-13 17:00:00,retail_recreational,-5510.350000000004,return,2020-07-13
5252,2020-07-13 17:00:00,retail_recreational,3756250.7999999705,sale,2020-07-13
5253,2020-07-13 17:00:00,retail_medical,1.8500000000000085,return,2020-07-13
5254,2020-07-13 17:00:00,wholesale,863697.2699999999,return,2020-07-13
5255,2020-07-13 17:00:00,wholesale,5358749.250000003,sale,2020-07-13
5256,2020-07-14 17:00:00,retail_medical,62731.7,sale,2020-07-14
5257,2020-07-14 17:00:00,retail_recreational,-6541.810000000004,return,2020-07-14
5258,2020-07-14 17:00:00,retail_recreational,4144327.729999979,sale,2020-07-14
5259,2020-07-14 17:00:00,wholesale,1011929.9700000002,return,2020-07-14
5260,2020-07-14 17:00:00,wholesale,5363197.190000001,sale,2020-07-14
5261,2018-12-10 16:00:00,wholesale,50.0,return,2018-12-10
5262,2020-07-14 17:00:00,retail_medical,-46.019999999999996,return,2020-07-14
5263,2020-07-15 17:00:00,retail_medical,-316.76000000000005,return,2020-07-15
5264,2020-07-15 17:00:00,retail_medical,75980.39999999994,sale,2020-07-15
5265,2020-07-15 17:00:00,retail_recreational,-6687.750000000001,return,2020-07-15
5266,2020-07-15 17:00:00,retail_recreational,4337671.289999781,sale,2020-07-15
5267,2020-07-15 17:00:00,wholesale,840107.6400000002,return,2020-07-15
5268,2020-07-15 17:00:00,wholesale,4949597.780000001,sale,2020-07-15
5269,2020-07-16 17:00:00,retail_medical,-214.14,return,2020-07-16
5270,2020-07-16 17:00:00,retail_medical,73689.89000000001,sale,2020-07-16
5271,2020-07-16 17:00:00,retail_recreational,-8456.090000000004,return,2020-07-16
5272,2020-07-16 17:00:00,retail_recreational,5248113.079999912,sale,2020-07-16
5273,2020-07-16 17:00:00,wholesale,700622.9800000001,return,2020-07-16
5274,2020-07-16 17:00:00,wholesale,3955212.6500000004,sale,2020-07-16
5275,2020-07-17 17:00:00,retail_medical,-16.29,return,2020-07-17
5276,2020-07-17 17:00:00,retail_medical,55633.45999999997,sale,2020-07-17
5277,2020-07-17 17:00:00,retail_recreational,-6753.440000000002,return,2020-07-17
5278,2020-07-17 17:00:00,retail_recreational,4398522.06999974,sale,2020-07-17
5279,2020-07-17 17:00:00,wholesale,32654.03,return,2020-07-17
5280,2020-07-17 17:00:00,wholesale,476300.57,sale,2020-07-17
5281,2020-07-18 17:00:00,retail_medical,-21.730000000000004,return,2020-07-18
5282,2020-07-18 17:00:00,retail_medical,42965.799999999996,sale,2020-07-18
5283,2020-07-18 17:00:00,retail_recreational,-12385.540000000005,return,2020-07-18
5284,2020-07-18 17:00:00,retail_recreational,3640240.2199999047,sale,2020-07-18
5285,2020-07-18 17:00:00,wholesale,152894.49000000002,return,2020-07-18
5286,2020-07-18 17:00:00,wholesale,861253.5300000003,sale,2020-07-18
5287,2020-07-19 17:00:00,retail_medical,48951.580000000016,sale,2020-07-19
5288,2020-07-19 17:00:00,retail_recreational,-5106.950000000003,return,2020-07-19
5289,2020-07-19 17:00:00,retail_recreational,3745575.519999817,sale,2020-07-19
5290,2018-04-02 17:00:00,wholesale,730.0,return,2018-04-02
5291,2018-06-25 17:00:00,wholesale,100.0,return,2018-06-25
5292,2020-07-19 17:00:00,wholesale,930452.1100000002,return,2020-07-19
5293,2020-07-19 17:00:00,wholesale,5507106.149999993,sale,2020-07-19
5294,2020-07-20 17:00:00,retail_medical,70.21000000000001,return,2020-07-20
5295,2020-07-20 17:00:00,retail_medical,50260.44000000005,sale,2020-07-20
5296,2020-07-20 17:00:00,retail_recreational,-6593.660000000004,return,2020-07-20
5297,2020-07-20 17:00:00,retail_recreational,3800491.1199998376,sale,2020-07-20
5298,2020-07-20 17:00:00,wholesale,1394414.2900000003,return,2020-07-20
5299,2020-07-20 17:00:00,wholesale,6384566.5699999975,sale,2020-07-20
5300,2020-07-21 17:00:00,retail_medical,68253.34999999995,sale,2020-07-21
5301,2020-07-21 17:00:00,retail_recreational,-6043.740000000008,return,2020-07-21
5302,2020-07-21 17:00:00,retail_recreational,4135943.9199998532,sale,2020-07-21
5303,2020-07-21 17:00:00,wholesale,764450.4100000003,return,2020-07-21
5304,2020-07-21 17:00:00,wholesale,5230860.92,sale,2020-07-21
5305,2020-07-22 17:00:00,retail_medical,-217.63,return,2020-07-22
5306,2020-07-22 17:00:00,retail_medical,61521.36999999994,sale,2020-07-22
5307,2020-07-22 17:00:00,retail_recreational,-6474.170000000005,return,2020-07-22
5308,2020-07-22 17:00:00,retail_recreational,4270762.829999834,sale,2020-07-22
5309,2020-07-22 17:00:00,wholesale,1116563.1900000004,return,2020-07-22
5310,2020-07-22 17:00:00,wholesale,5369894.959999997,sale,2020-07-22
5311,2020-07-23 17:00:00,retail_medical,-219.99,return,2020-07-23
5312,2020-07-23 17:00:00,retail_medical,72446.73999999998,sale,2020-07-23
5313,2020-07-23 17:00:00,retail_recreational,-8802.239999999996,return,2020-07-23
5314,2020-07-23 17:00:00,retail_recreational,5306669.259999864,sale,2020-07-23
5315,2020-07-23 17:00:00,wholesale,667092.1399999999,return,2020-07-23
5316,2020-07-23 17:00:00,wholesale,3912858.4000000022,sale,2020-07-23
5317,2020-07-24 17:00:00,retail_medical,63273.69000000001,sale,2020-07-24
5318,2020-07-24 17:00:00,retail_recreational,-7122.410000000005,return,2020-07-24
5319,2020-07-24 17:00:00,retail_recreational,4458865.71999973,sale,2020-07-24
5320,2020-07-24 17:00:00,retail_medical,49.2,return,2020-07-24
5321,2020-07-24 17:00:00,wholesale,107137.86,return,2020-07-24
5322,2020-07-24 17:00:00,wholesale,851731.42,sale,2020-07-24
5323,2020-07-25 17:00:00,retail_medical,164.48,return,2020-07-25
5324,2020-07-25 17:00:00,retail_medical,47461.929999999986,sale,2020-07-25
5325,2020-07-25 17:00:00,retail_recreational,-4849.1799999999985,return,2020-07-25
5326,2020-07-25 17:00:00,retail_recreational,3645495.1999999797,sale,2020-07-25
5327,2020-07-25 17:00:00,wholesale,40351.87,return,2020-07-25
5328,2020-07-25 17:00:00,wholesale,565225.1500000001,sale,2020-07-25
5329,2020-07-26 17:00:00,retail_medical,-198.86999999999998,return,2020-07-26
5330,2020-07-26 17:00:00,retail_medical,57370.51999999995,sale,2020-07-26
5331,2020-07-26 17:00:00,retail_recreational,-6054.970000000011,return,2020-07-26
5332,2020-07-26 17:00:00,retail_recreational,3652447.6999998554,sale,2020-07-26
5333,2020-07-26 17:00:00,wholesale,1331577.94,return,2020-07-26
5334,2020-07-26 17:00:00,wholesale,5722379.35,sale,2020-07-26
5335,2020-07-27 17:00:00,retail_medical,48.260000000000005,return,2020-07-27
5336,2020-07-27 17:00:00,retail_medical,57672.36999999999,sale,2020-07-27
5337,2020-07-27 17:00:00,retail_recreational,-4264.530000000001,return,2020-07-27
5338,2020-07-27 17:00:00,retail_recreational,3786596.60999982,sale,2020-07-27
5339,2020-07-27 17:00:00,wholesale,1068338.57,return,2020-07-27
5340,2020-07-27 17:00:00,wholesale,5530787.32,sale,2020-07-27
5341,2020-07-28 17:00:00,retail_medical,-8.16,return,2020-07-28
5342,2020-07-28 17:00:00,retail_medical,61091.27000000001,sale,2020-07-28
5343,2020-07-28 17:00:00,retail_recreational,-5651.77,return,2020-07-28
5344,2020-07-28 17:00:00,retail_recreational,4028118.259999879,sale,2020-07-28
5345,2020-07-28 17:00:00,wholesale,894885.75,return,2020-07-28
5346,2020-07-28 17:00:00,wholesale,5641942.4399999995,sale,2020-07-28
5347,2020-07-29 17:00:00,retail_medical,-199.95,return,2020-07-29
5348,2020-07-29 17:00:00,retail_medical,64145.16999999996,sale,2020-07-29
5349,2020-07-29 17:00:00,retail_recreational,-20192.449999999997,return,2020-07-29
5350,2020-07-29 17:00:00,retail_recreational,4215536.659999786,sale,2020-07-29
5351,2020-07-29 17:00:00,wholesale,1097465.4300000002,return,2020-07-29
5352,2020-07-29 17:00:00,wholesale,6192676.219999996,sale,2020-07-29
5353,2020-07-30 17:00:00,retail_medical,-43.97999999999999,return,2020-07-30
5354,2020-07-30 17:00:00,retail_medical,80272.89999999997,sale,2020-07-30
5355,2020-07-30 17:00:00,retail_recreational,-7602.94,return,2020-07-30
5356,2020-07-30 17:00:00,retail_recreational,5655429.699999787,sale,2020-07-30
5357,2020-07-30 17:00:00,wholesale,992930.6399999998,return,2020-07-30
5358,2020-07-30 17:00:00,wholesale,4914842.509999997,sale,2020-07-30
5359,2020-07-31 17:00:00,retail_medical,-198.79000000000002,return,2020-07-31
5360,2020-07-31 17:00:00,retail_medical,67510.93,sale,2020-07-31
5361,2020-07-31 17:00:00,retail_recreational,-5824.679999999997,return,2020-07-31
5362,2020-07-31 17:00:00,retail_recreational,4714005.759999709,sale,2020-07-31
5363,2020-07-31 17:00:00,wholesale,172642.37,return,2020-07-31
5364,2020-07-31 17:00:00,wholesale,958048.4299999997,sale,2020-07-31
5365,2020-08-01 17:00:00,retail_medical,142.53,return,2020-08-01
5366,2020-08-01 17:00:00,retail_medical,50139.54000000001,sale,2020-08-01
5367,2020-08-01 17:00:00,retail_recreational,-5638.3200000000015,return,2020-08-01
5368,2020-08-01 17:00:00,retail_recreational,3840766.9499999774,sale,2020-08-01
5369,2020-08-01 17:00:00,wholesale,245155.82,return,2020-08-01
5370,2020-08-01 17:00:00,wholesale,1156051.88,sale,2020-08-01
5371,2020-08-02 17:00:00,retail_medical,-1.1900000000000013,return,2020-08-02
5372,2020-08-02 17:00:00,retail_medical,62754.92999999997,sale,2020-08-02
5373,2020-08-02 17:00:00,retail_recreational,-6228.420000000005,return,2020-08-02
5374,2020-08-02 17:00:00,retail_recreational,4100957.7599998307,sale,2020-08-02
5375,2020-08-02 17:00:00,wholesale,1455478.3,return,2020-08-02
5376,2020-08-02 17:00:00,wholesale,6077221.960000002,sale,2020-08-02
5377,2020-08-03 17:00:00,retail_medical,-154.48000000000002,return,2020-08-03
5378,2020-08-03 17:00:00,retail_medical,58827.88999999996,sale,2020-08-03
5379,2020-08-03 17:00:00,retail_recreational,-6357.260000000003,return,2020-08-03
5380,2020-08-03 17:00:00,retail_recreational,3976089.599999951,sale,2020-08-03
5381,2020-08-03 17:00:00,wholesale,1161180.96,return,2020-08-03
5382,2020-08-03 17:00:00,wholesale,5831621.940000005,sale,2020-08-03
5383,2020-08-04 17:00:00,retail_medical,37.2,return,2020-08-04
5384,2020-08-04 17:00:00,retail_medical,59928.369999999995,sale,2020-08-04
5385,2020-08-04 17:00:00,retail_recreational,-7391.140000000003,return,2020-08-04
5386,2020-08-04 17:00:00,retail_recreational,4176522.9399999385,sale,2020-08-04
5387,2020-08-04 17:00:00,wholesale,950687.26,return,2020-08-04
5388,2020-08-04 17:00:00,wholesale,5005597.549999998,sale,2020-08-04
5389,2020-08-05 17:00:00,retail_medical,60407.99999999997,sale,2020-08-05
5390,2020-08-05 17:00:00,retail_recreational,-6628.479999999997,return,2020-08-05
5391,2020-08-05 17:00:00,retail_recreational,4252343.039999888,sale,2020-08-05
5392,2020-08-05 17:00:00,retail_medical,-44.530000000000015,return,2020-08-05
5393,2020-08-05 17:00:00,wholesale,1082193.3800000001,return,2020-08-05
5394,2020-08-05 17:00:00,wholesale,5493043.059999997,sale,2020-08-05
5395,2020-08-06 17:00:00,retail_medical,0.05999999999999517,return,2020-08-06
5396,2020-08-06 17:00:00,retail_medical,67543.25999999998,sale,2020-08-06
5397,2020-08-06 17:00:00,retail_recreational,-7868.19,return,2020-08-06
5398,2020-08-06 17:00:00,retail_recreational,5220182.309999933,sale,2020-08-06
5399,2020-08-06 17:00:00,wholesale,775538.55,return,2020-08-06
5400,2020-08-06 17:00:00,wholesale,4792045.650000002,sale,2020-08-06
5401,2020-08-07 17:00:00,retail_medical,-115.14,return,2020-08-07
5402,2020-08-07 17:00:00,retail_medical,57280.36000000006,sale,2020-08-07
5403,2020-08-07 17:00:00,retail_recreational,-6641.050000000003,return,2020-08-07
5404,2020-08-07 17:00:00,retail_recreational,4436625.89999991,sale,2020-08-07
5405,2020-08-07 17:00:00,wholesale,69914.15,return,2020-08-07
5406,2020-08-07 17:00:00,wholesale,856435.6000000001,sale,2020-08-07
5407,2020-08-08 17:00:00,retail_medical,50098.18000000002,sale,2020-08-08
5408,2020-08-08 17:00:00,retail_recreational,-5666.760000000008,return,2020-08-08
5409,2020-08-08 17:00:00,retail_recreational,3715354.5999998567,sale,2020-08-08
5410,2018-04-07 17:00:00,wholesale,1400.0,return,2018-04-07
5411,2018-05-07 17:00:00,wholesale,1811.25,return,2018-05-07
5412,2020-08-08 17:00:00,retail_medical,-101.83,return,2020-08-08
5413,2020-08-08 17:00:00,wholesale,98773.37999999999,return,2020-08-08
5414,2020-08-08 17:00:00,wholesale,769797.7599999997,sale,2020-08-08
5415,2020-08-09 17:00:00,retail_medical,-61.11,return,2020-08-09
5416,2020-08-09 17:00:00,retail_medical,54095.27,sale,2020-08-09
5417,2020-08-09 17:00:00,retail_recreational,-7875.380000000002,return,2020-08-09
5418,2020-08-09 17:00:00,retail_recreational,3767771.6399999773,sale,2020-08-09
5419,2020-08-09 17:00:00,wholesale,1045365.58,return,2020-08-09
5420,2020-08-09 17:00:00,wholesale,5477297.349999999,sale,2020-08-09
5421,2020-08-10 17:00:00,retail_medical,-21.750000000000007,return,2020-08-10
5422,2020-08-10 17:00:00,retail_medical,1773630.470000008,sale,2020-08-10
5423,2020-08-10 17:00:00,retail_recreational,-5698.570000000004,return,2020-08-10
5424,2020-08-10 17:00:00,retail_recreational,3782512.119999853,sale,2020-08-10
5425,2020-08-10 17:00:00,wholesale,1027881.46,return,2020-08-10
5426,2020-08-10 17:00:00,wholesale,5934335.299999993,sale,2020-08-10
5427,2020-08-11 17:00:00,retail_medical,-4.859999999999999,return,2020-08-11
5428,2020-08-11 17:00:00,retail_medical,59343.46000000003,sale,2020-08-11
5429,2020-08-11 17:00:00,retail_recreational,-6704.140000000005,return,2020-08-11
5430,2020-08-11 17:00:00,retail_recreational,4042630.2999998797,sale,2020-08-11
5431,2020-08-11 17:00:00,wholesale,724329.6000000001,return,2020-08-11
5432,2020-08-11 17:00:00,wholesale,5990073.08,sale,2020-08-11
5433,2020-08-12 17:00:00,retail_medical,-22.180000000000003,return,2020-08-12
5434,2020-08-12 17:00:00,retail_medical,57645.21999999994,sale,2020-08-12
5435,2020-08-12 17:00:00,retail_recreational,-6634.230000000002,return,2020-08-12
5436,2020-08-12 17:00:00,retail_recreational,4095008.0799998897,sale,2020-08-12
5437,2020-08-12 17:00:00,wholesale,874014.78,return,2020-08-12
5438,2020-08-12 17:00:00,wholesale,4890546.760000002,sale,2020-08-12
5439,2020-08-13 17:00:00,retail_medical,-221.53999999999996,return,2020-08-13
5440,2020-08-13 17:00:00,retail_medical,65658.45999999996,sale,2020-08-13
5441,2020-08-13 17:00:00,retail_recreational,-5993.030000000001,return,2020-08-13
5442,2020-08-13 17:00:00,retail_recreational,5345211.719999907,sale,2020-08-13
5443,2020-08-13 17:00:00,wholesale,829232.4800000002,return,2020-08-13
5444,2020-08-13 17:00:00,wholesale,4176870.019999996,sale,2020-08-13
5445,2020-08-14 17:00:00,retail_medical,67026.76999999997,sale,2020-08-14
5446,2020-08-14 17:00:00,retail_recreational,-5437.140000000003,return,2020-08-14
5447,2020-08-14 17:00:00,retail_recreational,4401111.959999948,sale,2020-08-14
5448,2020-08-14 17:00:00,retail_medical,-146.44,return,2020-08-14
5449,2020-08-14 17:00:00,wholesale,61289.62,return,2020-08-14
5450,2020-08-14 17:00:00,wholesale,718943.04,sale,2020-08-14
5451,2020-08-15 17:00:00,retail_medical,46166.44,sale,2020-08-15
5452,2020-08-15 17:00:00,retail_recreational,-6270.69,return,2020-08-15
5453,2020-08-15 17:00:00,retail_recreational,3554846.7699999553,sale,2020-08-15
5454,2020-08-15 17:00:00,retail_medical,-84.8,return,2020-08-15
5455,2020-08-15 17:00:00,wholesale,177309.85000000003,return,2020-08-15
5456,2020-08-15 17:00:00,wholesale,917421.2200000001,sale,2020-08-15
5457,2020-08-16 17:00:00,retail_recreational,-4564.380000000001,return,2020-08-16
5458,2020-08-16 17:00:00,retail_recreational,3696712.9799999585,sale,2020-08-16
5459,2020-07-19 17:00:00,retail_medical,53.81,return,2020-07-19
5460,2020-07-21 17:00:00,retail_medical,50.45,return,2020-07-21
5461,2020-08-16 17:00:00,retail_medical,212.21,return,2020-08-16
5462,2020-08-16 17:00:00,retail_medical,55714.62000000002,sale,2020-08-16
5463,2020-08-16 17:00:00,wholesale,1249927.3,return,2020-08-16
5464,2020-08-16 17:00:00,wholesale,6201864.2099999925,sale,2020-08-16
5465,2020-08-17 17:00:00,retail_medical,59186.17000000001,sale,2020-08-17
5466,2020-08-17 17:00:00,retail_recreational,-4575.480000000001,return,2020-08-17
5467,2020-08-17 17:00:00,retail_recreational,3727242.1099998117,sale,2020-08-17
5468,2020-08-17 17:00:00,retail_medical,47.19,return,2020-08-17
5469,2020-08-17 17:00:00,wholesale,1467589.8200000003,return,2020-08-17
5470,2020-08-17 17:00:00,wholesale,6408555.449999997,sale,2020-08-17
5471,2020-08-18 17:00:00,retail_medical,-392.4099999999999,return,2020-08-18
5472,2020-08-18 17:00:00,retail_medical,68075.47000000003,sale,2020-08-18
5473,2020-08-18 17:00:00,retail_recreational,-13939.140000000001,return,2020-08-18
5474,2020-08-18 17:00:00,retail_recreational,4022020.529999816,sale,2020-08-18
5475,2020-08-18 17:00:00,wholesale,990680.5499999997,return,2020-08-18
5476,2020-08-18 17:00:00,wholesale,5778282.719999999,sale,2020-08-18
5477,2020-08-19 17:00:00,retail_medical,-1042.33,return,2020-08-19
5478,2020-08-19 17:00:00,retail_medical,60168.610000000015,sale,2020-08-19
5479,2020-08-19 17:00:00,retail_recreational,-6132.550000000001,return,2020-08-19
5480,2020-08-19 17:00:00,retail_recreational,4221372.249999953,sale,2020-08-19
5481,2020-08-19 17:00:00,wholesale,823756.7399999999,return,2020-08-19
5482,2020-08-19 17:00:00,wholesale,5842611.84,sale,2020-08-19
5483,2020-08-20 17:00:00,retail_medical,69740.04999999987,sale,2020-08-20
5484,2020-08-20 17:00:00,retail_recreational,-7501.679999999996,return,2020-08-20
5485,2020-08-20 17:00:00,retail_recreational,5296311.259999788,sale,2020-08-20
5486,2020-08-20 17:00:00,retail_medical,-9.840000000000003,return,2020-08-20
5487,2020-08-20 17:00:00,wholesale,938510.4199999998,return,2020-08-20
5488,2020-08-20 17:00:00,wholesale,4793420.970000001,sale,2020-08-20
5489,2020-08-21 17:00:00,retail_medical,-238.39999999999998,return,2020-08-21
5490,2020-08-21 17:00:00,retail_medical,59909.55999999998,sale,2020-08-21
5491,2020-08-21 17:00:00,retail_recreational,-6476.050000000003,return,2020-08-21
5492,2020-08-21 17:00:00,retail_recreational,4372856.009999772,sale,2020-08-21
5493,2020-08-21 17:00:00,wholesale,178769.99,return,2020-08-21
5494,2020-08-21 17:00:00,wholesale,1184668.6900000004,sale,2020-08-21
5495,2020-08-22 17:00:00,retail_medical,37.94,return,2020-08-22
5496,2020-08-22 17:00:00,retail_medical,44280.950000000004,sale,2020-08-22
5497,2020-08-22 17:00:00,retail_recreational,-5490.16,return,2020-08-22
5498,2020-08-22 17:00:00,retail_recreational,3600330.5699999444,sale,2020-08-22
5499,2020-08-22 17:00:00,wholesale,10130.0,return,2020-08-22
5500,2020-08-22 17:00:00,wholesale,661607.91,sale,2020-08-22
