status,date,type,price_total,status
sale,2018-09-30,retail_medical,11192.749999999995,
sale,2018-10-01,retail_medical,10379.799999999996,
sale,2018-10-02,retail_medical,11221.989999999993,
sale,2018-10-03,retail_medical,9178.179999999998,
sale,2018-10-04,retail_medical,15051.829999999989,
sale,2018-10-06,retail_medical,10255.649999999987,
sale,2018-10-08,retail_medical,9782.449999999995,
sale,2018-10-09,retail_medical,10364.959999999992,
sale,2018-10-10,retail_medical,7718.749999999995,
sale,2018-10-11,retail_medical,12298.609999999988,
sale,2018-10-12,retail_medical,15865.409999999985,
sale,2018-10-13,retail_medical,9441.529999999992,
sale,2018-10-14,retail_medical,9264.919999999998,
sale,2018-10-14,retail_recreational,284087.24000000005,
sale,2018-10-15,retail_medical,8398.319999999996,
sale,2018-10-16,retail_medical,9346.68,
sale,2018-10-17,retail_medical,8265.939999999997,
sale,2018-10-18,retail_medical,14734.91999999999,
sale,2018-10-20,retail_medical,9178.829999999996,
sale,2018-10-21,retail_medical,8847.15,
sale,2018-10-22,retail_medical,8869.409999999993,
sale,2018-10-22,retail_recreational,282101.38000000006,
sale,2018-10-23,retail_medical,11049.599999999977,
sale,2018-10-24,retail_medical,9956.30999999999,
sale,2018-10-25,retail_medical,14878.049999999981,
sale,2018-10-26,retail_medical,15511.369999999964,
sale,2018-10-27,retail_medical,7991.279999999985,
sale,2018-10-28,retail_medical,8392.639999999992,
sale,2018-10-29,retail_medical,7692.099999999992,
sale,2018-10-30,retail_medical,10701.40999999999,
sale,2018-10-31,retail_medical,11702.809999999987,
sale,2018-11-02,retail_medical,15653.459999999983,
sale,2018-11-03,retail_medical,10362.74999999999,
sale,2018-11-05,retail_medical,10391.309999999992,
sale,2018-11-06,retail_medical,8913.169999999996,
sale,2018-11-07,retail_medical,9038.749999999987,
sale,2018-11-08,retail_medical,13518.669999999987,
sale,2018-11-09,retail_medical,16455.09999999998,
sale,2018-11-10,retail_medical,9714.179999999998,
sale,2018-11-11,retail_medical,9177.11,
sale,2018-11-12,retail_medical,8674.950000000003,
sale,2018-11-13,retail_medical,10041.4,
sale,2018-11-14,retail_medical,10010.630000000003,
sale,2018-11-15,retail_medical,13718.58,
sale,2018-11-16,retail_medical,14303.310000000003,
sale,2018-11-17,retail_medical,11155.029999999999,
sale,2018-11-18,retail_medical,9454.550000000001,
sale,2018-11-19,retail_medical,11793.069999999998,
sale,2018-11-20,retail_medical,15024.239999999989,
sale,2018-11-22,retail_medical,17059.539999999997,
sale,2018-11-23,retail_medical,15209.259999999995,
sale,2018-11-24,retail_medical,9477.609999999993,
sale,2018-11-25,retail_medical,7996.949999999999,
sale,2018-11-26,retail_medical,9928.45,
sale,2018-11-27,retail_medical,8535.499999999996,
sale,2018-11-28,retail_medical,8355.73,
sale,2018-11-29,retail_medical,15408.009999999993,
sale,2018-11-30,retail_medical,16026.019999999988,
sale,2018-12-01,retail_medical,9954.349999999999,
sale,2018-12-02,retail_medical,11759.799999999994,
sale,2018-12-03,retail_medical,9967.739999999993,
sale,2018-12-04,retail_medical,8178.139999999999,
sale,2018-12-05,retail_medical,10546.9,
sale,2018-12-06,retail_medical,12644.009999999993,
sale,2018-12-09,retail_medical,10800.029999999995,
sale,2018-12-10,retail_medical,9395.499999999998,
sale,2018-12-11,retail_medical,10650.079999999996,
sale,2018-12-15,retail_medical,11096.279999999979,
sale,2018-12-18,retail_medical,12189.769999999988,
sale,2018-12-20,retail_medical,13810.299999999985,
sale,2018-12-21,retail_medical,18247.329999999965,
sale,2018-12-22,retail_medical,11935.05999999999,
sale,2018-12-24,retail_medical,4264.819999999999,
sale,2018-12-25,retail_medical,9599.26,
sale,2018-12-26,retail_medical,11668.259999999984,
sale,2018-12-27,retail_medical,15466.009999999986,
sale,2018-12-28,retail_medical,16757.61999999998,
sale,2018-12-29,retail_medical,13022.459999999981,
sale,2019-01-06,retail_medical,14251.000000000004,
sale,2019-01-23,retail_medical,12887.679999999998,
sale,2019-01-24,retail_medical,20249.32999999999,
sale,2019-01-30,retail_medical,23296.170000000002,
return,2019-02-04,retail_recreational,1349.6100000000001,
return,2019-02-05,retail_medical,-617.6300000000001,
sale,2019-02-05,retail_medical,399183.3900000018,
return,2019-02-05,retail_recreational,1342.7300000000002,
sale,2019-02-05,retail_recreational,2499613.0099999853,
sale,2019-02-05,wholesale,3972730.249999996,
return,2019-02-06,retail_medical,-440.42000000000013,
sale,2019-02-06,retail_medical,459376.71000000054,
return,2019-02-06,retail_recreational,1195.26,
sale,2019-02-06,retail_recreational,3158140.8399999887,
sale,2019-02-06,wholesale,4117717.1600000025,
return,2019-02-07,retail_medical,-626.26,
sale,2019-02-07,retail_medical,734328.5700000115,
sale,2019-02-07,retail_recreational,3745127.4899998456,
sale,2018-12-30,retail_medical,15263.709999999992,
sale,2018-12-31,retail_medical,11886.999999999996,
sale,2019-01-01,retail_medical,16172.259999999997,
sale,2019-01-02,retail_medical,17048.59999999999,
sale,2019-01-03,retail_medical,23601.97999999998,
sale,2019-01-04,retail_medical,20475.40999999998,
sale,2019-01-05,retail_medical,15034.899999999985,
sale,2019-01-07,retail_medical,15743.130000000003,
sale,2019-01-08,retail_medical,12695.289999999997,
sale,2019-01-09,retail_medical,17093.690000000002,
sale,2019-01-10,retail_medical,20248.869999999995,
sale,2019-01-11,retail_medical,17075.90999999998,
sale,2019-01-12,retail_medical,14443.999999999976,
sale,2019-01-13,retail_medical,12663.049999999996,
sale,2019-01-14,retail_medical,16339.199999999999,
sale,2019-01-15,retail_medical,17376.069999999996,
sale,2019-01-16,retail_medical,17080.279999999988,
sale,2019-01-17,retail_medical,23524.56999999998,
sale,2019-01-18,retail_medical,18857.199999999975,
sale,2019-01-19,retail_medical,13105.289999999994,
sale,2019-01-20,retail_medical,14360.669999999995,
sale,2019-01-21,retail_medical,14627.829999999998,
sale,2019-01-22,retail_medical,14109.969999999998,
sale,2019-01-25,retail_medical,21144.43999999998,
sale,2019-01-26,retail_medical,12972.479999999985,
return,2019-02-07,retail_recreational,1627.2,
sale,2019-02-07,wholesale,2383875.8499999978,
return,2019-02-08,retail_medical,-155.40999999999997,
sale,2019-02-08,retail_medical,335493.6500000027,
return,2019-02-08,retail_recreational,621.8800000000001,
sale,2019-02-08,retail_recreational,1659834.2399999786,
sale,2019-02-08,wholesale,523433.1599999999,
return,2019-02-09,retail_medical,-158.67000000000002,
sale,2019-02-09,retail_medical,294869.5200000011,
return,2019-02-09,retail_recreational,929.25,
sale,2019-02-09,retail_recreational,1989127.0999999621,
sale,2019-02-09,wholesale,967988.5300000001,
return,2019-02-10,retail_medical,-122.74000000000004,
sale,2019-02-10,retail_medical,282078.9599999987,
sale,2019-02-10,retail_recreational,1779022.709999948,
sale,2019-02-10,wholesale,2786401.6100000003,
return,2019-02-10,retail_recreational,1079.4,
return,2019-02-11,retail_medical,-124.26999999999997,
sale,2019-02-11,retail_medical,286056.3499999981,
return,2019-02-11,retail_recreational,1375.74,
sale,2019-02-11,retail_recreational,2088479.5999999673,
sale,2019-02-11,wholesale,3448414.589999997,
return,2019-02-12,retail_medical,-69.73,
sale,2019-02-12,retail_medical,370841.44999999256,
return,2019-02-12,retail_recreational,949.89,
sale,2019-02-12,retail_recreational,2545315.770000018,
sale,2019-02-12,wholesale,4811495.2100000065,
return,2019-02-13,retail_medical,-289.93999999999994,
sale,2019-02-13,retail_medical,418429.8900000065,
return,2019-02-13,retail_recreational,1594.0700000000002,
sale,2019-02-13,retail_recreational,2661542.659999982,
sale,2019-02-13,wholesale,4157883.409999999,
return,2019-02-14,retail_medical,187.64,
sale,2019-02-14,retail_medical,470630.47999999835,
sale,2019-02-14,retail_recreational,3211814.13999999,
return,2018-12-31,retail_recreational,676.58,
return,2019-01-01,retail_medical,32.85,
return,2019-01-01,retail_recreational,903.7400000000002,
return,2019-01-02,retail_recreational,1057.9500000000003,
return,2019-01-03,retail_recreational,1167.49,
return,2019-01-04,retail_recreational,1246.3699999999994,
return,2019-01-05,retail_recreational,1273.3899999999999,
return,2019-01-06,retail_medical,24.81,
return,2019-01-06,retail_recreational,675.6999999999999,
return,2019-01-07,retail_medical,3.8500000000000014,
return,2019-01-07,retail_recreational,717.8100000000001,
return,2019-01-08,retail_recreational,1080.97,
return,2019-01-09,retail_recreational,653.47,
return,2019-01-10,retail_recreational,1548.3100000000002,
return,2019-01-11,retail_recreational,1159.22,
return,2019-01-12,retail_recreational,1068.3500000000001,
return,2019-01-13,retail_recreational,1310.71,
return,2019-01-14,retail_recreational,1044.27,
return,2019-01-15,retail_recreational,856.24,
return,2019-01-16,retail_recreational,1125.3600000000001,
return,2019-01-17,retail_medical,5.11,
return,2019-01-17,retail_recreational,1316.8399999999997,
return,2019-01-18,retail_medical,-17.54,
return,2019-01-18,retail_recreational,607.7200000000001,
return,2019-01-19,retail_recreational,998.9799999999998,
return,2019-01-20,retail_recreational,967.8000000000002,
return,2019-01-21,retail_medical,87.85,
return,2019-01-21,retail_recreational,725.8999999999999,
return,2019-01-22,retail_medical,36.71,
return,2019-01-22,retail_recreational,838.8699999999999,
return,2019-01-23,retail_recreational,1393.92,
return,2019-01-24,retail_medical,52.7,
return,2019-01-24,retail_recreational,1102.5700000000004,
return,2019-01-25,retail_recreational,1305.15,
return,2019-01-26,retail_recreational,1126.2,
return,2019-01-27,retail_recreational,973.7900000000001,
return,2019-01-28,retail_recreational,942.6800000000001,
return,2019-01-29,retail_recreational,1022.8199999999999,
return,2019-01-30,retail_medical,-6.99,
return,2019-01-30,retail_recreational,1135.8100000000004,
return,2019-02-14,retail_recreational,1779.3000000000004,
sale,2019-02-14,wholesale,3918131.9399999967,
return,2019-02-15,retail_medical,-327.34,
sale,2019-02-15,retail_medical,495221.78000000905,
return,2019-02-15,retail_recreational,1704.7800000000002,
sale,2019-02-15,retail_recreational,2748289.1799999783,
sale,2019-02-15,wholesale,873128.2799999998,
return,2019-02-16,retail_medical,-307.73999999999995,
sale,2019-02-16,retail_medical,366315.799999996,
sale,2019-02-16,retail_recreational,2144393.969999975,
return,2019-02-16,retail_recreational,1547.4600000000003,
sale,2019-02-16,wholesale,2212947.95,
return,2019-02-17,retail_medical,-448.43999999999994,
sale,2019-02-17,retail_medical,333043.52999999915,
return,2019-02-17,retail_recreational,1613.7399999999998,
sale,2019-02-17,retail_recreational,2147458.3399999817,
sale,2019-02-17,wholesale,5233407.899999998,
return,2019-02-18,retail_medical,-261.47999999999996,
sale,2019-02-18,retail_medical,330750.47999999765,
return,2019-02-18,retail_recreational,1265.09,
sale,2019-02-18,retail_recreational,2093340.3099999866,
sale,2018-03-09,retail_medical,12072.98999999999,
sale,2018-03-11,retail_medical,5293.2699999999995,
sale,2018-03-13,retail_medical,6197.59,
sale,2018-03-17,retail_medical,7174.98,
sale,2018-03-20,retail_medical,8021.740000000009,
sale,2018-03-22,retail_medical,7055.710000000001,
sale,2018-03-23,retail_medical,8438.739999999994,
sale,2018-03-25,retail_medical,5010.1900000000005,
sale,2018-03-26,retail_medical,6554.279999999994,
sale,2018-03-28,retail_medical,6875.199999999994,
sale,2018-03-29,retail_medical,9182.379999999986,
sale,2018-03-30,retail_medical,9589.589999999987,
return,2018-11-30,retail_recreational,29.67,
return,2018-12-01,retail_recreational,-57.28000000000001,
return,2018-12-02,retail_recreational,14.120000000000005,
return,2018-12-03,retail_recreational,63.72999999999999,
return,2018-12-04,retail_recreational,-108.54999999999998,
return,2018-12-05,retail_recreational,-0.8500000000000014,
return,2018-12-06,retail_recreational,-31.89,
return,2018-12-07,retail_recreational,-52.370000000000005,
return,2018-12-08,retail_recreational,-75.27000000000001,
return,2018-12-09,retail_recreational,60.81,
return,2018-12-10,retail_recreational,-76.51999999999998,
return,2018-12-11,retail_recreational,-61.869999999999976,
return,2018-12-13,retail_recreational,-67.36,
return,2018-12-14,retail_recreational,-311.00000000000006,
return,2018-12-15,retail_recreational,-92.97,
return,2018-12-16,retail_recreational,-83.57,
return,2018-12-17,retail_recreational,4.189999999999998,
return,2018-12-18,retail_recreational,-65.38999999999999,
return,2018-12-19,retail_recreational,-90.5,
return,2018-12-21,retail_recreational,-161.89000000000001,
return,2018-12-22,retail_recreational,-41.640000000000015,
return,2018-12-23,retail_recreational,44.81,
return,2018-12-25,retail_recreational,17.15,
return,2018-12-26,retail_recreational,-38.25,
return,2018-12-27,retail_recreational,1.6599999999999966,
return,2018-12-28,retail_recreational,109.74000000000001,
return,2018-12-29,retail_recreational,17.880000000000003,
return,2018-12-30,retail_recreational,-4.379999999999999,
sale,2019-02-18,wholesale,4379914.469999999,
return,2019-02-19,retail_medical,-133.01,
sale,2019-02-19,retail_medical,375068.7800000005,
return,2019-02-19,retail_recreational,1530.67,
sale,2019-02-19,retail_recreational,2419335.550000012,
sale,2019-02-19,wholesale,3680939.1699999957,
return,2019-02-20,retail_medical,-102.57999999999998,
sale,2019-02-20,retail_medical,383794.92000000656,
return,2019-02-20,retail_recreational,1541.6499999999999,
sale,2019-02-20,retail_recreational,2442032.659999972,
sale,2019-02-20,wholesale,3550094.5900000017,
return,2019-02-21,retail_medical,-352.15999999999997,
sale,2019-02-21,retail_medical,465214.38000000385,
return,2019-02-21,retail_recreational,1817.0300000000002,
sale,2019-02-21,retail_recreational,3257307.5399999805,
sale,2019-02-21,wholesale,2796413.669999999,
return,2019-02-22,retail_medical,-192.98999999999995,
sale,2019-02-22,retail_medical,464689.14000000944,
return,2019-02-22,retail_recreational,1739.6000000000001,
sale,2019-02-22,retail_recreational,2754628.4300000127,
sale,2019-02-22,wholesale,837169.9200000002,
return,2019-02-23,retail_medical,-29.369999999999976,
sale,2019-02-23,retail_medical,368670.610000003,
return,2019-02-23,retail_recreational,1538.02,
sale,2019-02-23,retail_recreational,2112251.2399999835,
sale,2019-02-23,wholesale,461556.20999999996,
return,2019-02-24,retail_medical,-219.61000000000007,
sale,2019-02-24,retail_medical,338122.6399999962,
return,2019-02-24,retail_recreational,1461.24,
sale,2019-02-24,retail_recreational,2165773.989999983,
return,2018-09-06,retail_medical,-30.89,
return,2018-12-13,retail_medical,-13.73,
return,2018-12-31,retail_medical,-20.86,
return,2019-01-05,retail_medical,-20.59,
return,2019-01-27,retail_medical,-41.18,
return,2019-01-29,retail_medical,-20.59,
sale,2019-02-24,wholesale,4068748.959999998,
return,2019-02-25,retail_medical,46.400000000000006,
sale,2019-02-25,retail_medical,365487.7500000005,
return,2019-02-25,retail_recreational,1214.57,
sale,2019-02-25,retail_recreational,2186297.7399999886,
sale,2019-02-25,wholesale,4700018.710000002,
return,2019-02-26,retail_medical,-241.09,
sale,2019-02-26,retail_medical,410111.97000000445,
